Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,City,Zip Code,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Year,Month,Month Name,Quarter,Shipping Days,Profit Margin %,Year-Month
4595,32706,2012-07-03,Critical,5,2017.5,0.03,Delivery Truck,-663.5142,399.98,12.06,Matt Abelman,Brooklyn Park,55445,Minnesota,Central,Home Office,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.56,2012-07-05,2012,7,July,Q3,2,-32.887940520446094,2012-07
3434,24515,2013-05-05,Critical,41,3051.27,0.1,Delivery Truck,121.48,80.97,33.6,Eugene Barchas,Carpentersville,60110,Illinois,Central,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2013-05-07,2013,5,May,Q2,2,3.981293035359047,2013-05
7068,50433,2015-01-18,Critical,50,6628.55,0.1,Delivery Truck,1081.65,145.45,17.85,Jennifer Halladay,Bartlesville,74006,Oklahoma,Central,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2015-01-20,2015,1,January,Q1,2,16.318048441966948,2015-01
6770,48198,2012-11-19,Critical,7,2813.34,0.1,Delivery Truck,-688.4396999999999,442.14,14.7,Sean Christensen,New Berlin,53151,Wisconsin,Central,Home Office,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2012-11-20,2012,11,November,Q4,1,-24.470547463157665,2012-11
2304,16612,2012-02-13,High,45,3699.22,0.05,Delivery Truck,565.18,80.97,30.06,Sally Matthias,Maple Grove,55369,Minnesota,Central,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,2012-02-14,2012,2,February,Q1,1,15.27835597774666,2012-02
3976,28389,2012-11-02,High,16,4657.35,0.05,Delivery Truck,322.66,297.48,18.06,Mark Cousins,Warren,48093,Michigan,Central,Home Office,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.6,2012-11-03,2012,11,November,Q4,1,6.927974062503354,2012-11
6900,49216,2012-03-18,High,9,2503.86,0.06,Delivery Truck,-172.4775,270.97,28.06,Noah Childs,Munster,46321,Indiana,Central,Home Office,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,2012-03-18,2012,3,March,Q1,0,-6.888464211257818,2012-03
7352,52386,2012-01-05,High,6,700.73,0.08,Delivery Truck,-188.5812,120.97,26.3,Susan Vittorini,Mount Prospect,60056,Illinois,Central,Home Office,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,0.38,2012-01-07,2012,1,January,Q1,2,-26.91210594665563,2012-01
1192,8709,2012-03-07,High,11,851.24,0.1,Delivery Truck,-149.4573,80.97,33.6,Rose O'Brian,Tulsa,74133,Oklahoma,Central,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2012-03-10,2012,3,March,Q1,3,-17.55759832714628,2012-03
1650,11907,2013-08-22,Low,45,4729.85,0.03,Delivery Truck,2014.82,100.97,14.0,Mark Cousins,Taylor,48180,Michigan,Central,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Jumbo Drum,0.37,2013-08-22,2013,8,August,Q3,0,42.59796822309375,2013-08
3835,27330,2012-09-15,Low,30,12600.99,0.05,Delivery Truck,2963.48,442.14,14.7,Mark Cousins,Warren,48093,Michigan,Central,Home Office,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2012-09-24,2012,9,September,Q3,9,23.517834709812483,2012-09
5919,41988,2012-02-04,Low,33,4610.35,0.08,Delivery Truck,751.58,145.45,17.85,Matt Abelman,Brooklyn Park,55445,Minnesota,Central,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2012-02-04,2012,2,February,Q1,0,16.30201611591311,2012-02
1566,11302,2012-02-29,Low,10,866.66,0.09,Delivery Truck,35.29000000000005,90.97,14.0,Natalie Fritzler,Muskego,53150,Wisconsin,Central,Home Office,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,2012-03-02,2012,2,February,Q1,2,4.071954399649234,2012-02
1123,8229,2012-12-06,Medium,7,3565.27,0.04,Delivery Truck,-502.80780000000004,510.14,14.7,Patrick O'Brill,Holland,49423,Michigan,Central,Home Office,Technology,Office Machines,Okidata ML520 Series Dot Matrix Printers,Jumbo Drum,0.56,2012-12-08,2012,12,December,Q4,2,-14.102937505434374,2012-12
3362,24064,2013-07-24,Medium,23,6366.52,0.07,Delivery Truck,935.8000000000005,297.64,14.7,Sanjit Chand,Urbandale,50322,Iowa,Central,Home Office,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.57,2013-07-27,2013,7,July,Q3,3,14.698767929732421,2013-07
4143,29408,2013-05-01,Not Specified,44,4260.73,0.07,Delivery Truck,251.58,119.99,56.14,Neil Knudson,Sault Sainte Marie,49783,Michigan,Central,Home Office,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2013-05-02,2013,5,May,Q2,1,5.904621977923972,2013-05
3406,24294,2012-08-01,Not Specified,24,4865.72,0.03,Delivery Truck,1951.3,200.97,15.59,Thomas Seio,Northbrook,60062,Illinois,Central,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,2012-08-02,2012,8,August,Q3,1,40.10300633821921,2012-08
2383,17283,2014-09-13,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.3379,1360.14,14.7,Dorothy Badders,Rockford,61107,Illinois,Central,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,2014-09-14,2014,9,September,Q3,1,-51.467034714151005,2014-09
4777,33922,2013-02-26,Not Specified,31,15251.5,0.06,Delivery Truck,5353.19,500.97,69.3,Carlos Daly,Pekin,61554,Illinois,Central,Home Office,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,0.37,2013-02-26,2013,2,February,Q1,0,35.099432842671206,2013-02
2115,15106,2014-01-26,Not Specified,39,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Dorothy Badders,Rockford,61107,Illinois,Central,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2014-01-26,2014,1,January,Q1,0,17.559226926899324,2014-01
6926,49412,2012-03-06,Critical,20,9418.14,0.09,Delivery Truck,909.36,517.48,16.63,Dennis Bolton,Pittsburg,66762,Kansas,Central,Small Business,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,Jumbo Box,0.59,2012-03-06,2012,3,March,Q1,0,9.655409666876901,2012-03
4680,33287,2014-04-21,Critical,44,11904.55,0.0,Delivery Truck,3909.33,270.97,28.06,Mike Vittorini,Holland,49423,Michigan,Central,Small Business,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,2014-04-24,2014,4,April,Q2,3,32.83895653342629,2014-04
3983,28451,2012-01-05,Critical,33,4913.7,0.0,Delivery Truck,1054.93,145.45,17.85,Pauline Chand,Norman,73071,Oklahoma,Central,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2012-01-07,2012,1,January,Q1,2,21.46915766123288,2012-01
3072,22022,2013-04-02,Critical,1,1409.86,0.07,Delivery Truck,-3461.121,1500.97,29.7,Hallie Redmond,Ferguson,63135,MO,Central,Small Business,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,2013-04-03,2013,4,April,Q2,1,-245.4939497538763,2013-04
4650,33122,2013-06-18,Low,21,8468.63,0.0,Delivery Truck,2819.96,400.97,48.26,Roland Black,Lakeville,55044,Minnesota,Central,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2013-06-25,2013,6,June,Q2,7,33.29889250091219,2013-06
1242,9028,2013-12-20,Low,48,14556.67,0.04,Delivery Truck,3829.63,306.14,26.53,Michael Nguyen,Watertown,57201,South Dakota,Central,Small Business,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2013-12-24,2013,12,December,Q4,4,26.308420813276662,2013-12
6983,49921,2014-02-16,Low,5,756.15,0.06,Delivery Truck,-280.2792,145.45,17.85,Claudia Miner,Rock Island,61201,Illinois,Central,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2014-02-20,2014,2,February,Q1,4,-37.0666137671097,2014-02
8386,59909,2015-08-05,Low,11,1255.48,0.06,Delivery Truck,-292.6506,115.99,56.14,Christina Vanderzanden,Saint Joseph,64506,MO,Central,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,2015-08-07,2015,8,August,Q3,2,-23.30985758435021,2015-08
2881,20804,2014-11-25,Low,13,4393.75,0.08,Delivery Truck,215.31,442.14,14.7,Sean Miller,Oshkosh,54901,Wisconsin,Central,Small Business,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2014-12-02,2014,11,November,Q4,7,4.900369843527738,2014-11
2009,14338,2013-01-30,Low,34,6580.16,0.1,Delivery Truck,2786.35,200.97,15.59,Mike Kennedy,Cottage Grove,55016,Minnesota,Central,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,2013-02-06,2013,1,January,Q1,7,42.34471502212712,2013-01
1334,9761,2015-01-21,Not Specified,2,202.64,0.04,Delivery Truck,-221.62380000000002,90.97,14.0,Todd Boyes,Waukesha,53186,Wisconsin,Central,Small Business,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,2015-01-22,2015,1,January,Q1,1,-109.36823924200554,2015-01
7285,51970,2015-01-10,Not Specified,1,171.71,0.06,Delivery Truck,-343.4673,115.99,56.14,Allen Rosenblatt,Arlington Heights,60004,Illinois,Central,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,2015-01-12,2015,1,January,Q1,2,-200.02754644458682,2015-01
2875,20711,2012-01-19,Critical,18,2215.96,0.0,Delivery Truck,-101.6595,119.99,56.14,Chris Cortes,South Burlington,05403,Vermont,East,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2012-01-20,2012,1,January,Q1,1,-4.587605371938121,2012-01
1308,9602,2015-11-10,Critical,27,2654.16,0.01,Delivery Truck,600.93,90.97,28.0,Hunter Lopez,Southbury,06488,Connecticut,East,Consumer,Technology,Office Machines,Lexmark Z55se Color Inkjet Printer,Jumbo Drum,0.38,2015-11-12,2015,11,November,Q4,2,22.641061578804592,2015-11
5743,40802,2015-09-03,High,28,3361.02,0.04,Delivery Truck,26.05,115.99,56.14,Scott Cohen,Mount Vernon,43050,Ohio,East,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,2015-09-04,2015,9,September,Q3,1,0.7750623322681804,2015-09
2320,16710,2014-04-23,High,47,5549.79,0.09,Delivery Truck,1300.8,145.45,17.85,Alex Grayson,Biddeford,04005,Maine,East,Consumer,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2014-04-25,2014,4,April,Q2,2,23.438724708502484,2014-04
4227,30023,2013-10-14,Low,28,10253.75,0.1,Delivery Truck,3256.81,400.97,48.26,Giulietta Dortch,Reading,01867,MA,East,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2013-10-16,2013,10,October,Q4,2,31.762135803974157,2013-10
4225,30023,2013-10-14,Low,34,16193.16,0.02,Delivery Truck,6463.34,449.99,49.0,Giulietta Dortch,Lodi,07644,New Jersey,East,Consumer,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2013-10-18,2013,10,October,Q4,4,39.91401307712639,2013-10
3081,22115,2013-06-14,Low,5,751.94,0.02,Delivery Truck,-283.9419,145.45,17.85,Eric Barreto,Biddeford,04005,Maine,East,Consumer,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2013-06-14,2013,6,June,Q2,0,-37.76124424821129,2013-06
2943,21319,2013-04-28,Medium,5,2361.1,0.01,Delivery Truck,-1042.714,449.99,49.0,Chuck Sachs,West Springfield,01089,MA,East,Consumer,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2013-04-29,2013,4,April,Q2,1,-44.16221252805895,2013-04
4831,34371,2013-03-31,Medium,18,8334.03,0.05,Delivery Truck,1886.66,510.14,14.7,Scott Cohen,Mount Vernon,43050,Ohio,East,Consumer,Technology,Office Machines,Okidata ML520 Series Dot Matrix Printers,Jumbo Drum,0.56,2013-04-02,2013,3,March,Q1,2,22.63802746090427,2013-03
5687,40194,2013-10-05,Not Specified,16,2110.37,0.0,Delivery Truck,-14.4159,119.99,56.14,Barry Gonzalez,Potomac,20854,Maryland,East,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2013-10-07,2013,10,October,Q4,2,-0.6830982244819629,2013-10
4506,32069,2014-11-18,Not Specified,8,1100.0,0.07,Delivery Truck,-240.31140000000002,145.45,17.85,Gene McClure,Camp Springs,20746,Maryland,East,Consumer,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2014-11-18,2014,11,November,Q4,0,-21.84649090909091,2014-11
4255,30279,2014-12-06,Critical,39,19539.94,0.06,Delivery Truck,4914.24,517.48,16.63,Ellis Ballard,Maple Shade,08052,New Jersey,East,Corporate,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,Jumbo Box,0.59,2014-12-07,2014,12,December,Q4,1,25.149718985831072,2014-12
2850,20518,2012-10-04,Critical,7,2205.84,0.01,Delivery Truck,-313.1304,297.48,18.06,Paul Knutson,Iselin,08830,New Jersey,East,Corporate,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.6,2012-10-05,2012,10,October,Q4,1,-14.195517353933196,2012-10
7946,56768,2014-07-26,Critical,13,1207.02,0.03,Delivery Truck,235.4,90.97,14.0,Giulietta Dortch,Fords,08863,New Jersey,East,Corporate,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,2014-07-27,2014,7,July,Q3,1,19.502576593594142,2014-07
5494,38976,2013-12-24,Critical,16,6813.93,0.09,Delivery Truck,358.19,449.99,49.0,Paul Knutson,Southbridge,01550,MA,East,Corporate,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2013-12-25,2013,12,December,Q4,1,5.256731431053739,2013-12
2900,20934,2013-01-19,Critical,5,1253.89,0.09,Delivery Truck,-577.4798999999999,264.98,17.86,Bill Eplett,Auburn,13021,New York,East,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,2013-01-20,2013,1,January,Q1,1,-46.055068626434526,2013-01
4389,31266,2015-10-03,High,16,6573.75,0.04,Delivery Truck,1197.05,399.98,12.06,Rob Haberlin,Pittsburgh,15122,Pennsylvania,East,Corporate,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.56,2015-10-04,2015,10,October,Q4,1,18.20954554097737,2015-10
5755,40839,2015-03-31,Medium,23,2732.01,0.04,Delivery Truck,-100.4676,119.99,56.14,Guy Phonely,Euclid,44117,Ohio,East,Corporate,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2015-04-01,2015,3,March,Q1,1,-3.67742431396664,2015-03
7870,56291,2015-09-17,Not Specified,22,11022.53,0.06,Delivery Truck,1869.86,517.48,16.63,Shirley Daniels,Rome,13440,New York,East,Corporate,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,Jumbo Box,0.59,2015-09-19,2015,9,September,Q3,2,16.963981953326503,2015-09
1425,10338,2014-07-13,Not Specified,9,799.98,0.04,Delivery Truck,15.36,90.97,14.0,Barry Franz,Greenwich,06830,Connecticut,East,Corporate,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,2014-07-15,2014,7,July,Q3,2,1.9200480012000298,2014-07
7576,54181,2015-05-18,High,12,2608.79,0.03,Delivery Truck,67.36000000000007,213.45,14.7,Duane Benoit,Easton,18040,Pennsylvania,East,Home Office,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,Jumbo Drum,0.59,2015-05-20,2015,5,May,Q2,2,2.5820399495551603,2015-05
5901,41830,2015-02-16,Low,42,5361.08,0.0,Delivery Truck,1841.92,120.97,26.3,Deirdre Greer,Centereach,11720,New York,East,Home Office,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,0.38,2015-02-23,2015,2,February,Q1,7,34.35725637371574,2015-02
8111,57894,2015-04-03,Low,47,13382.01,0.09,Delivery Truck,2852.94,306.14,26.53,Jennifer Patt,Portsmouth,03801,New Hampshire,East,Home Office,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2015-04-05,2015,4,April,Q2,2,21.319218861740502,2015-04
1749,12516,2012-05-23,Low,31,2360.43,0.1,Delivery Truck,66.22,80.97,33.6,Vivek Grady,Troy,45373,Ohio,East,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2012-05-28,2012,5,May,Q2,5,2.8054210461653173,2012-05
3145,22562,2012-03-26,Medium,46,9304.2,0.08,Delivery Truck,1981.17,213.45,14.7,Jennifer Ferguson,Glen Cove,11542,New York,East,Home Office,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,Jumbo Drum,0.59,2012-03-28,2012,3,March,Q1,2,21.293286902689108,2012-03
2479,18023,2014-02-23,Medium,38,4502.26,0.09,Delivery Truck,1272.17,120.97,26.3,Valerie Mitchum,Dundalk,21222,Maryland,East,Home Office,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,0.38,2014-02-24,2014,2,February,Q1,1,28.25625352600694,2014-02
4876,34691,2012-01-14,Critical,23,7202.94,0.02,Delivery Truck,1425.11,306.14,26.53,Clytie Kelty,Allentown,18103,Pennsylvania,East,Small Business,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2012-01-14,2012,1,January,Q1,0,19.78511552227285,2012-01
8297,59270,2013-01-10,High,48,25312.0,0.01,Delivery Truck,8788.81,517.48,16.63,Deborah Brumfield,Framingham,01701,MA,East,Small Business,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,Jumbo Box,0.59,2013-01-12,2013,1,January,Q1,2,34.7219105562579,2013-01
4618,32871,2015-10-26,High,14,2151.08,0.03,Delivery Truck,179.05,145.45,17.85,Jim Karlsson,Beckley,25801,West Virginia,East,Small Business,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2015-10-28,2015,10,October,Q4,2,8.323725756364245,2015-10
4724,33635,2012-07-11,High,5,477.76,0.04,Delivery Truck,-173.0952,90.97,28.0,Darrin Martin,Altoona,16602,Pennsylvania,East,Small Business,Technology,Office Machines,Lexmark Z55se Color Inkjet Printer,Jumbo Drum,0.38,2012-07-12,2012,7,July,Q3,1,-36.23057602143336,2012-07
3250,23271,2013-11-02,High,1,794.58,0.09,Delivery Truck,-1748.3433,808.49,55.3,Ann Blume,Westborough,01580,MA,East,Small Business,Technology,Office Machines,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",Jumbo Drum,0.4,2013-11-03,2013,11,November,Q4,1,-220.0336404138035,2013-11
6223,44065,2013-07-02,Low,23,1914.16,0.01,Delivery Truck,128.43,80.97,33.6,Keith Herrera,Newark,07101,New Jersey,East,Small Business,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2013-07-09,2013,7,July,Q3,7,6.709470472687759,2013-07
2621,18950,2015-02-26,Low,33,3008.5,0.05,Delivery Truck,1101.9,90.97,14.0,Barry Gonzalez,Parkville,21234,Maryland,East,Small Business,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,2015-03-04,2015,2,February,Q1,6,36.62622569386738,2015-02
4312,30725,2012-12-27,Medium,39,16468.55,0.08,Delivery Truck,5638.75,449.99,49.0,Dennis Kane,Cheektowaga,14225,New York,East,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,2012-12-28,2012,12,December,Q4,1,34.2395049958861,2012-12
7019,50083,2014-04-07,Not Specified,33,13671.94,0.01,Delivery Truck,5711.96,400.97,48.26,John Castell,Shaker Heights,44118,Ohio,East,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2014-04-09,2014,4,April,Q2,2,41.778708800653014,2014-04
4754,33797,2012-01-11,Not Specified,20,4531.34,0.08,Delivery Truck,653.68,297.64,14.7,Bradley Drucker,Bellingham,02019,MA,East,Small Business,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.57,2012-01-11,2012,1,January,Q1,0,14.425754853972553,2012-01
4231,30053,2012-02-01,Critical,41,3279.01,0.06,Delivery Truck,349.22,80.97,33.6,Marc Crier,Sherwood,72116,Arkansas,South,Consumer,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,2012-02-03,2012,2,February,Q1,2,10.65016575124809,2012-02
8101,57799,2014-08-30,High,25,12343.07,0.02,Delivery Truck,3972.72,500.97,69.3,Janet Lee,Fort Bragg,28307,North Carolina,South,Consumer,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,0.37,2014-09-01,2014,8,August,Q3,2,32.185833832263775,2014-08
7245,51650,2014-05-31,High,43,10854.83,0.08,Delivery Truck,2039.41,270.97,28.06,Rachel Payne,Pine Hills,32808,Florida,South,Consumer,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,2014-06-02,2014,5,May,Q2,2,18.78804182101424,2014-05
3040,21830,2012-01-11,Low,19,6991.65,0.08,Delivery Truck,906.8,399.98,12.06,Andy Gerbode,Lebanon,37087,Tennessee,South,Consumer,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.56,2012-01-18,2012,1,January,Q1,7,12.969756781303413,2012-01
3715,26529,2014-01-27,Low,41,12125.14,0.08,Delivery Truck,3376.03,297.64,14.7,Pauline Webber,Warner Robins,31088,Georgia,South,Consumer,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.57,2014-01-31,2014,1,January,Q1,4,27.843224902970192,2014-01
6601,46979,2015-07-16,Low,30,8718.46,0.09,Delivery Truck,1554.85,306.14,26.53,Neil French,Baton Rouge,70802,Louisiana,South,Consumer,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2015-07-18,2015,7,July,Q3,2,17.833998206105207,2015-07
6934,49479,2014-07-26,Medium,46,5615.4,0.07,Delivery Truck,1807.16,120.97,26.3,Victor Price,Royal Palm Beach,33411,Florida,South,Consumer,Technology,Office Machines,Canon S750 Color Inkjet Printer,Jumbo Drum,0.38,2014-07-28,2014,7,July,Q3,2,32.18221319941589,2014-07
3518,25060,2012-07-19,Not Specified,1,1893.93,0.07,Delivery Truck,-4654.7349,2036.48,14.7,Brosina Hoffman,Farragut,37922,Tennessee,South,Consumer,Technology,Office Machines,Lexmark 4227 Plus Dot Matrix Printer,Jumbo Drum,0.55,2012-07-21,2012,7,July,Q3,2,-245.77122174525985,2012-07
